Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Электромонтер (общий профиль),Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""DAMU ELECTRIC""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Выполнение электро-слесарных работ;,https://enbek.kz/ru/vacancy/elektromonter-(obshchii-profil)~2834710,Первое рабочее место,Строительство и архитектура
Электромонтер (общий профиль),Строительство и архитектура,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""DAMU ELECTRIC""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Выполнение электро-слесарных работ;,https://enbek.kz/ru/vacancy/elektromonter-(obshchii-profil)~2834741,Молодежная практика,Строительство и архитектура
Преподаватель (в системе дошкольного воспитания и обучения),Образование и воспитание,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""ZIYA оқу- дамыту орталығы""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/prepodavatel-(v-sisteme-doshkolnogo-vospitaniya-i-obucheniya)~2834885,Молодежная практика,
Швея,Производство,от 138 000 тенге,"ИП ""Master Lady""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~2834902,Молодежная практика,Сервисное обслуживание/производство
Швея,Производство,от 103 500 тенге,"ИП ""Master Lady""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~2834906,Первое рабочее место,Сервисное обслуживание/производство
Офис-менеджер,HR и секретариат,от 103 500 тенге,"ИП ""Beauty car.kz""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение делопроизводства;,https://enbek.kz/ru/vacancy/ofis-menedzher~2834964,Первое рабочее место,Менеджмент
Швея,Производство,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Альфа Тендер""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Подготовка эскизов и лекал;,https://enbek.kz/ru/vacancy/shveya~2835006,Молодежная практика,Сервисное обслуживание/производство
Оператор-швея,Производство,от 138 000 тенге,Мерей,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Раскрой материалов;,https://enbek.kz/ru/vacancy/operator-shveya~2835053,Молодежная практика,Сервисное обслуживание/производство
Модельер-конструктор,Производство,от 103 500 тенге,Мерей,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Изготовление лекал;,https://enbek.kz/ru/vacancy/modeler-konstruktor~2835057,Первое рабочее место,Сервисное обслуживание/производство
Оператор-швея,Производство,от 103 500 тенге,Мерей,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Раскрой материалов;,https://enbek.kz/ru/vacancy/operator-shveya~2835058,Первое рабочее место,Сервисное обслуживание/производство
Офис-менеджер,HR и секретариат,от 103 500 тенге,Мерей,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Учет и регистрация документов;,https://enbek.kz/ru/vacancy/ofis-menedzher~2835059,Первое рабочее место,Менеджмент
Бухгалтер,Финансы и бухучет,от 138 000 тенге,"ИП ""DARA""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2835087,Молодежная практика,Финансы
Офис-менеджер,HR и секретариат,от 103 500 тенге,"ИП ""DARA""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение делопроизводства;,https://enbek.kz/ru/vacancy/ofis-menedzher~2835089,Первое рабочее место,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"ИП ""DARA""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Ведение кассовых, организационно-распорядительных, отчетных документов;",https://enbek.kz/ru/vacancy/bukhgalter~2835090,Первое рабочее место,Финансы
Юрист,Юриспруденция,от 138 000 тенге,"Учреждение ""Адвокатская контора Махаметалев и партнеры""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yurist~2835154,Молодежная практика,Юриспруденция
Ассистент бухгалтера,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""АНКар и К""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2835156,Молодежная практика,Финансы
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Балапандар""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2835238,Первое рабочее место,
Менеджер по персоналу,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Qyzylsai""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Решение вопросов кадрового обеспечения;,https://enbek.kz/ru/vacancy/menedzher-po-personalu~2835273,Первое рабочее место,Менеджмент
Медицинский массажист,Медицина и фармацевтика,от 138 000 тенге,"Общественное объединение ""Общество Инвалидов и Социальной Адаптации""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Оказание лечебно-профилактической помощи;,https://enbek.kz/ru/vacancy/medicinskii-massazhist~2835337,Молодежная практика,Медицина
Медицинский массажист,Медицина и фармацевтика,от 138 000 тенге,"Общественное объединение ""Общество Инвалидов и Социальной Адаптации""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Оказание лечебно-профилактической помощи;,https://enbek.kz/ru/vacancy/medicinskii-massazhist~2835338,Молодежная практика,Медицина
Помощник юриста,Юриспруденция,от 138 000 тенге,ЧСИ КЕРИМОВ ЕРМЕК БИКУРМАНОВИЧ,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2835520,Молодежная практика,Юриспруденция
Мастер по ремонту и строительству сооружений,Строительство и архитектура,от 138 000 тенге,"Коммунальное государственное казенное предприятие ""Алматинский строительно-технический колледж"" Управления образования города Алматы",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Прием и хранение технической документации;,https://enbek.kz/ru/vacancy/master-po-remontu-i-stroitelstvu-sooruzhenii~2835620,Молодежная практика,Строительство и архитектура
Электрогазосварщик,Строительство и архитектура,от 138 000 тенге,"Коммунальное государственное казенное предприятие ""Алматинский строительно-технический колледж"" Управления образования города Алматы",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Кислородная резка металлов;,https://enbek.kz/ru/vacancy/elektrogazosvarshchik~2835621,Молодежная практика,Строительство и архитектура
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Просто Аутсорсинг ГК""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение кассовых операций;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2835693,Первое рабочее место,Финансы
Техник-программист,IT и телекоммуникации,от 138 000 тенге,"Коммунальное государственное учреждение ""Управление цифровизации города Алматы""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания оборудования;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2835704,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 138 000 тенге,"Коммунальное государственное учреждение ""Управление цифровизации города Алматы""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Ведение кассовых, организационно-распорядительных, отчетных документов;",https://enbek.kz/ru/vacancy/bukhgalter~2835705,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 138 000 тенге,"Коммунальное государственное учреждение ""Управление цифровизации города Алматы""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Проведение технического обслуживания компьютеров и периферийного оборудования и их эксплуатация;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2835706,Молодежная практика,IT
Помощник бухгалтера,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Просто Аутсорсинг ГК""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение кассовых операций;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2835788,Молодежная практика,Финансы
Воспитатель,Образование и воспитание,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""iBópe""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2836003,Молодежная практика,
Учитель начальных классов,Образование и воспитание,от 138 000 тенге,"ИП ""ЧЕШСКИЙ ОБРАЗОВАТЕЛЬНЫЙ ЦЕНТР""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2836035,Молодежная практика,
Юрист,Юриспруденция,от 138 000 тенге,ИП Мир квартир,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2836145,Молодежная практика,Юриспруденция
Помощник бухгалтера,Финансы и бухучет,от 138 000 тенге,ИП Мир квартир,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Учет расходования утвержденных смет;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2836147,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,ИП Мир квартир,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2836157,Первое рабочее место,Менеджмент
Экономист,Финансы и бухучет,от 103 500 тенге,ИП Мадина,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2836249,Первое рабочее место,Финансы
Инженер по 3D моделированию,Производство,от 103 500 тенге,"Общественное объединение ""Сообщество инвалидов Ел-аман""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Применение 3D процессов в разработке трехмерной модели пространства;,https://enbek.kz/ru/vacancy/inzhener-po-3d-modelirovaniyu~2836316,Первое рабочее место,Сервисное обслуживание/производство
Сборщик мебели (деревянной),Производство,от 103 500 тенге,"Общественное объединение ""Сообщество инвалидов Ел-аман""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Сборка и разборка мебели;,https://enbek.kz/ru/vacancy/sborshchik-mebeli-(derevyannoi)~2836317,Первое рабочее место,Сервисное обслуживание/производство
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Корпоративный фонд ""Үміт Караганда""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2836334,Первое рабочее место,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Корпоративный фонд ""Үміт Караганда""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2836335,Первое рабочее место,Финансы
Помощник юриста,Юриспруденция,от 103 500 тенге,"Корпоративный фонд ""Үміт Караганда""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2836336,Первое рабочее место,Юриспруденция
Офис-менеджер,HR и секретариат,от 103 500 тенге,"Корпоративный фонд ""Үміт Караганда""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Подготовка писем и обращений;,https://enbek.kz/ru/vacancy/ofis-menedzher~2836337,Первое рабочее место,Менеджмент
Администратор локальной сети,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""УчТех-Профи-Казахстан""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Устранение сбоев и отказов сетевых устройств и операционных систем;,https://enbek.kz/ru/vacancy/administrator-lokalnoi-seti~2836424,Первое рабочее место,IT
Помощник бухгалтера,Финансы и бухучет,от 138 000 тенге,"Корпоративный фонд ""Үміт Караганда""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2836485,Молодежная практика,Финансы
Юрист,Юриспруденция,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""УчТех-Профи-Казахстан""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yurist~2836514,Молодежная практика,Юриспруденция
Инженер-технолог (общий профиль),Производство,от 138 000 тенге,"Общественное объединение ""Сообщество инвалидов Ел-аман""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Организационно-технические мероприятия и ведение записей;,https://enbek.kz/ru/vacancy/inzhener-tekhnolog-(obshchii-profil)~2836519,Молодежная практика,Сервисное обслуживание/производство
Помощник бухгалтера,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""ЦСП ""Центр Строительных Плит""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2836556,Молодежная практика,Финансы
Электрогазосварщик,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью фирма ""ЖЕНИС""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Кислородная резка металлов;,https://enbek.kz/ru/vacancy/elektrogazosvarshchik~2836633,Первое рабочее место,Сервисное обслуживание/производство
Медицинская сестра (высокой квалификации),Медицина и фармацевтика,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Даир Клиник""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,забор крови;,https://enbek.kz/ru/vacancy/medicinskaya-sestra-(vysokoi-kvalifikacii)~2836660,Молодежная практика,Медицина
Личный помощник,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""QazGosZakaz""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Встреча и учет посетителей;,https://enbek.kz/ru/vacancy/lichnyi-pomoshchnik~2837345,Первое рабочее место,Менеджмент
Оценщик,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""QazGosZakaz""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Изучение спроса и предложений на рынке недвижимости;,https://enbek.kz/ru/vacancy/ocenshchik~2837356,Молодежная практика,Финансы
Ассистент (общий профиль),HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Арлан ТехГруп""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Учет и хранение, передача документов в подразделения;",https://enbek.kz/ru/vacancy/assistent-(obshchii-profil)~2837360,Первое рабочее место,Менеджмент
Финансист,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Арлан ТехГруп""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/finansist~2837364,Молодежная практика,Финансы
Ассистент (общий профиль),HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""GaMa Group (ГаМа Групп)""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Встреча и учет посетителей;,https://enbek.kz/ru/vacancy/assistent-(obshchii-profil)~2837373,Первое рабочее место,Менеджмент
Финансист,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""GaMa Group (ГаМа Групп)""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/finansist~2837376,Молодежная практика,Финансы
Помощник инженера-строителя,Строительство и архитектура,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Ni Group""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Выполнение покраски и облицовочных работ;,https://enbek.kz/ru/vacancy/pomoshchnik-inzhenera-stroitelya~2838004,Молодежная практика,Строительство и архитектура
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Общественный фонд ""ALMIGHTY ECOLOGY""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Разработка маркетинговых мероприятий для продвижения товара;,https://enbek.kz/ru/vacancy/smm-menedzher~2838089,Первое рабочее место,Журналистика
Швея,Производство,от 138 000 тенге,ИП Aiym Musalieva,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Подготовка эскизов и лекал;,https://enbek.kz/ru/vacancy/shveya~2838099,Молодежная практика,Сервисное обслуживание/производство
Инструктор производственного обучения,Образование и воспитание,от 103 500 тенге,ИП Aiym Musalieva,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Разработка учебных курсов;,https://enbek.kz/ru/vacancy/instruktor-proizvodstvennogo-obucheniya~2838101,Первое рабочее место,
Монтажник экспозиции и художественно-оформительских работ,Строительство и архитектура,от 103 500 тенге,"ИП ""ASSEM QALA""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Проведение строительных и ремонтных работ;,https://enbek.kz/ru/vacancy/montazhnik-ekspozicii-i-khudozhestvenno-oformitelskikh-rabot~2838214,Первое рабочее место,Строительство и архитектура
Ассистент бухгалтера,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью""Центр дезинфекции ""Каздезпроф""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2838237,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью""Центр дезинфекции ""Каздезпроф""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2838240,Первое рабочее место,Финансы
Web-мастер,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью""Центр дезинфекции ""Каздезпроф""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Создание тестовых сценариев;,https://enbek.kz/ru/vacancy/web-master~2838241,Первое рабочее место,IT
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью""Центр дезинфекции ""Каздезпроф""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2838242,Первое рабочее место,Юриспруденция
Швея,Производство,от 138 000 тенге,КАБДУЛСАМАТ Д.,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Подготовка эскизов и лекал;,https://enbek.kz/ru/vacancy/shveya~2838276,Молодежная практика,Сервисное обслуживание/производство
Тренер,Культура и спорт,от 138 000 тенге,GOLDEN STARS,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/trener~2838302,Молодежная практика,
Тренер,Культура и спорт,от 103 500 тенге,GOLDEN STARS,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/trener~2838305,Первое рабочее место,
Журналист,Маркетинг и СМИ,от 138 000 тенге,"Общественный фонд ""Национально-этнографическое объединение ""Адырна""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Написание редакционных статей и подготовка комментариев;,https://enbek.kz/ru/vacancy/zhurnalist~2838325,Молодежная практика,Журналистика
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Айымсұлу""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Оказание первой медицинской помощи;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2846833,Молодежная практика,Медицина
Воспитатель,Образование и воспитание,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Айымсұлу""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2846834,Молодежная практика,
Врач-стоматолог,Медицина и фармацевтика,от 103 500 тенге,ИП Оспанов Ш.Т.,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Добропорядочность;,https://enbek.kz/ru/vacancy/vrach-stomatolog~2833540,Первое рабочее место,Медицина
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"ИП ""КУАТБАЕВА""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2844905,Первое рабочее место,Финансы
IT-дизайнер,IT и телекоммуникации,от 138 000 тенге,"ИП ""КУАТБАЕВА""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Планирование и выполнение работ по системному анализу;,https://enbek.kz/ru/vacancy/it-dizainer~2844904,Молодежная практика,IT
Помощник юриста,Юриспруденция,от 138 000 тенге,ЧАСТНЫЙ СУДЕБНЫЙ ИСПОЛНИТЕЛЬ ИСПОЛНИТЕЛЬНОГО ОКРУГА ГОРОДА АЛМАТЫ,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Знание нормативно-правовых актов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2846403,Молодежная практика,Юриспруденция
Техник-программист,IT и телекоммуникации,от 138 000 тенге,"Республиканское государственное учреждение ""Управление по делам обороны Бостандыкского района города Алматы"" Министерства обороны Республики Казахстан",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Испытание изделий робототехники;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2846309,Молодежная практика,IT
Юрист,Юриспруденция,от 138 000 тенге,"Республиканское государственное учреждение ""Управление по делам обороны Бостандыкского района города Алматы"" Министерства обороны Республики Казахстан",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2846310,Молодежная практика,Юриспруденция
Помощник юриста,Юриспруденция,от 138 000 тенге,"Адвокатская Контора ""Arlan Sark Law Firm""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,"Разработка положений о сделках (договорах), связанных с приобретением или отчуждением имущества;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2846132,Молодежная практика,Юриспруденция
Помощник юриста,Юриспруденция,от 138 000 тенге,Нотариус БАЙМОЛДИНА ЗБИЛА СУЛЕЙМЕНОВНА,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2840503,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 138 000 тенге,"Коммунальное государственное учреждение ""Аппарат Маслихата города Алматы""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yurist~2845428,Молодежная практика,Юриспруденция
Графический дизайнер,IT и телекоммуникации,от 138 000 тенге,"Коммунальное государственное учреждение ""Аппарат Маслихата города Алматы""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Верстка страниц web-сайта;,https://enbek.kz/ru/vacancy/graficheskii-dizainer~2845429,Молодежная практика,IT
Сборщик-клейщик конструкций,Производство,от 103 500 тенге,Global Kishkentai,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Сборка несущей конструкции;,https://enbek.kz/ru/vacancy/sborshchik-kleishchik-konstrukcii~2838039,Первое рабочее место,Сервисное обслуживание/производство
Воспитатель,Образование и воспитание,от 103 500 тенге,Bein ART,Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2843919,Первое рабочее место,
Помощник бухгалтера,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Buh-Modern""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2834398,Молодежная практика,Финансы
Помощник юриста,Юриспруденция,от 138 000 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Алматы Су"" Управления энергетики и водоснабжения города Алматы",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Осуществление кадровой политики;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2843536,Молодежная практика,Юриспруденция
Инженер-строитель,Строительство и архитектура,от 138 000 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Алматы Су"" Управления энергетики и водоснабжения города Алматы",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,"Составление смет, сметных расчетов и иной установленной сметной документации;",https://enbek.kz/ru/vacancy/inzhener-stroitel~2843537,Молодежная практика,Строительство и архитектура
Инженер-программист,IT и телекоммуникации,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Алматы Су"" Управления энергетики и водоснабжения города Алматы",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Работа в основных программах системы Мiсгоsоft;,https://enbek.kz/ru/vacancy/inzhener-programmist~2843539,Молодежная практика,IT
Делопроизводитель,HR и секретариат,от 138 000 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Алматы Су"" Управления энергетики и водоснабжения города Алматы",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2843540,Молодежная практика,Менеджмент
Оператор Call-центра,HR и секретариат,от 103 500 тенге,"Государственное коммунальное предприятие на праве хозяйственного ведения ""Алматы Су"" Управления энергетики и водоснабжения города Алматы",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Регистрация и обработка обращений абонентов;,https://enbek.kz/ru/vacancy/operator-call-centra~2843566,Первое рабочее место,Менеджмент
Педагог начальной школы,Образование и воспитание,от 138 000 тенге,"Корпоративный фонд ""КӘУСАР""",Вакансия опубликована 12.01.2023,Адреса нет,полный день,Проектная работа,Ответственность;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2843535,Молодежная практика,
