Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Юрист,Юриспруденция,от 103 500 тенге,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО КОНТРОЛЯ КАРАГАНДИНСКОЙ ОБЛАСТИ КОМИТЕТА САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО КОНТРОЛЯ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2844439,Молодежная практика,Юриспруденция
Врач общественного здравоохранения,Медицина и фармацевтика,от 103 500 тенге,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО КОНТРОЛЯ КАРАГАНДИНСКОЙ ОБЛАСТИ КОМИТЕТА САНИТАРНО-ЭПИДЕМИОЛОГИЧЕСКОГО КОНТРОЛЯ МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ РЕСПУБЛИКИ КАЗАХСТАН""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,"Санитарный надзор, организация и проведение противоэпидемических мероприятий;",https://enbek.kz/ru/vacancy/vrach-obshchestvennogo-zdravookhraneniya~2844440,Молодежная практика,Медицина
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""BIZDIN FORMA""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~2852291,Молодежная практика,Сервисное обслуживание/производство
Программист 1С,IT и телекоммуникации,от 103 500 тенге,ИП Назаренко А.И.,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Компиляция приложений реального времени;,https://enbek.kz/ru/vacancy/programmist-1s~2838392,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2838438,Молодежная практика,Финансы
Слесарь-ремонтник,Производство,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Выполнение электро-слесарных работ;,https://enbek.kz/ru/vacancy/slesar-remontnik~2838439,Молодежная практика,Сервисное обслуживание/производство
Станочник широкого профиля,Производство,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Токарная обработка деталей;,https://enbek.kz/ru/vacancy/stanochnik-shirokogo-profilya~2838440,Молодежная практика,Сервисное обслуживание/производство
Электрослесарь по ремонту электрических машин,Производство,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Разборка и сборка механических и электрических частей электрооборудования;,https://enbek.kz/ru/vacancy/elektroslesar-po-remontu-elektricheskikh-mashin~2838441,Молодежная практика,Сервисное обслуживание/производство
Электромонтер (общий профиль),Энергетика,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Монтаж и ремонт электроустановок и электрооборудования;,https://enbek.kz/ru/vacancy/elektromonter-(obshchii-profil)~2838442,Молодежная практика,Сервисное обслуживание/производство
Инженер-конструктор,Производство,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,"Разработка полного комплекта конструкторской документации на продукцию, изготавливаемую предприятием;",https://enbek.kz/ru/vacancy/inzhener-konstruktor~2838443,Молодежная практика,Сервисное обслуживание/производство
Экономист,Производство,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~2838444,Молодежная практика,Сервисное обслуживание/производство
Электрик цеха,Производство,от 103 500 тенге,"Акционерное общество ""Карагандаэнергоремонт""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,"Ремонт, монтаж и демонтаж электроустановок;",https://enbek.kz/ru/vacancy/elektrik-cekha~2838445,Молодежная практика,Сервисное обслуживание/производство
Юрисконсульт,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Завод Металл Профиль""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yuriskonsult~2839398,Молодежная практика,Юриспруденция
Оператор автоматических и полуавтоматических линий станков и установок,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Завод Металл Профиль""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Управление и регулировка станками для поддержания заданного технологического режима;,https://enbek.kz/ru/vacancy/operator-avtomaticheskikh-i-poluavtomaticheskikh-linii-stankov-i-ustanovok~2839399,Молодежная практика,Сервисное обслуживание/производство
Менеджер по персоналу,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Завод Металл Профиль""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/menedzher-po-personalu~2839401,Молодежная практика,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Завод Металл Профиль""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2839402,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент юстиции Карагандинской области Министерства юстиции Республики Казахстан""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Знание закона;,https://enbek.kz/ru/vacancy/yurist~2839687,Молодежная практика,Юриспруденция
Медицинская(ий) сестра/брат общей практики,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""GEBA CLINIC""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Подготовка пациента к лечению;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat-obshchei-praktiki~2839760,Молодежная практика,Медицина
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Общественное объединение ""Общество инвалидов ""FAIRNESS""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2839811,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Карагандинский областной филиал общественного объединения ""Партия ""AMANAT""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Контроль финансово-экономической деятельности организации;,https://enbek.kz/ru/vacancy/ekonomist~2839967,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Учреждение ""Центр социально-психологической, правовой поддержки несовершеннолетних лиц ""ШАНС"" Карагандинской области""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2840750,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Коммунальное государственное казенное предприятие ""Учебно-методический центр развития образования Карагандинской области"" управления образования Карагандинской области",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Организация документооборота;,https://enbek.kz/ru/vacancy/deloproizvoditel~2841066,Молодежная практика,Менеджмент
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент Комитета труда и социальной защиты Министерства труда и социальной защиты населения Республики Казахстан по Карагандинской области""",Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2841408,Молодежная практика,Менеджмент
Учитель русского языка и литературы,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-russkogo-yazyka-i-literatury~2841503,Молодежная практика,
Преподаватель вокала (пения),Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Исполнение вокальных сцен и партий;,https://enbek.kz/ru/vacancy/prepodavatel-vokala-(peniya)~2841504,Молодежная практика,
Учитель физики,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-fiziki~2841505,Молодежная практика,
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Организация образовательного процесса;,https://enbek.kz/ru/vacancy/logoped-defektolog~2841506,Молодежная практика,
Учитель изобразительного искусства,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Разработка эскизов рисунков;,https://enbek.kz/ru/vacancy/uchitel-izobrazitelnogo-iskusstva~2841507,Молодежная практика,
Учитель истории,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-istorii~2841508,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~2841510,Молодежная практика,
Учитель информатики,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Наставничество и обучение;,https://enbek.kz/ru/vacancy/uchitel-informatiki~2841511,Молодежная практика,
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2841512,Молодежная практика,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2841513,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на казахском языке;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2841514,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2841521,Молодежная практика,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2841522,Молодежная практика,
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2841523,Молодежная практика,
Учитель информатики,Образование и воспитание,от 103 500 тенге,ИП КӨРКЕМ,Вакансия опубликована 16.01.2023,Адреса нет,полный день,Проектная работа,Наставничество и обучение;,https://enbek.kz/ru/vacancy/uchitel-informatiki~2841524,Молодежная практика,
Маляр-штукатур,Строительство и архитектура,от 103 500 тенге,"Общественное объединение ""Добровольное общество инвалидов ""Умит""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Выполнение малярных, плотницких и столярных работ;",https://enbek.kz/ru/vacancy/malyar-shtukatur~2848435,Молодежная практика,Строительство и архитектура
Web-разработчик,IT и телекоммуникации,от 103 500 тенге,"Общественное объединение ""Добровольное общество инвалидов ""Умит""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,создание  и поддержка сайтов и приложений.. навыки фото и видеооператора;,https://enbek.kz/ru/vacancy/web-razrabotchik~2848436,Молодежная практика,IT
Инженер-строитель,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Q-Inspection""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Разработка проектно-сметной документации;,https://enbek.kz/ru/vacancy/inzhener-stroitel~2848376,Молодежная практика,Строительство и архитектура
Инженер-строитель,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Гормонтажпроект""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Составление дефектных ведомостей;,https://enbek.kz/ru/vacancy/inzhener-stroitel~2847560,Молодежная практика,Строительство и архитектура
Инженер по проектно-сметной работе,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Гормонтажпроект""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Составление смет, сметных расчетов и иной установленной сметной документации;",https://enbek.kz/ru/vacancy/inzhener-po-proektno-smetnoi-rabote~2847561,Молодежная практика,Строительство и архитектура
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Гормонтажпроект""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2847563,Молодежная практика,Финансы
Инженер-технолог-металлург,"Нефть, газ, добыча ресурсов",от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Управление технологическим процессом;,https://enbek.kz/ru/vacancy/inzhener-tekhnolog-metallurg~2847750,Молодежная практика,
Инженер-технолог-металлург,"Нефть, газ, добыча ресурсов",от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Управление технологическим процессом;,https://enbek.kz/ru/vacancy/inzhener-tekhnolog-metallurg~2847751,Молодежная практика,
Сварщик,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Контактная сварка;,https://enbek.kz/ru/vacancy/svarshchik~2847752,Молодежная практика,Строительство и архитектура
Сварщик,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Контактная сварка;,https://enbek.kz/ru/vacancy/svarshchik~2847753,Молодежная практика,Строительство и архитектура
Инженер-механик (общий профиль),Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Проведение планово-профилактических и ремонтно-восстановительных работ;,https://enbek.kz/ru/vacancy/inzhener-mekhanik-(obshchii-profil)~2847754,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yurist~2847756,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""НПО Дефектоскопия""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2847757,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""QNP-Education""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2847574,Молодежная практика,Менеджмент
Офис-менеджер,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""QNP-Education""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Подготовка писем и обращений;,https://enbek.kz/ru/vacancy/ofis-menedzher~2847575,Молодежная практика,Менеджмент
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью фирма ""Дедал""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~2840147,Молодежная практика,Сервисное обслуживание/производство
Инженер-эколог,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Казахстанский Институт Содействия Промышленности""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,,https://enbek.kz/ru/vacancy/inzhener-ekolog~2847207,Молодежная практика,Сервисное обслуживание/производство
Химик (общий профиль),Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Казахстанский Институт Содействия Промышленности""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Химическая очистка воды с применением различных препаратов;,https://enbek.kz/ru/vacancy/khimik-(obshchii-profil)~2847208,Молодежная практика,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ORAZBAY""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2833041,Молодежная практика,Финансы
Административный секретарь,HR и секретариат,от 103 500 тенге,"Общественное объединение ""Общество инвалидов ""ӘДІЛЕТ""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,обязательно;,https://enbek.kz/ru/vacancy/administrativnyi-sekretar~2833252,Молодежная практика,Менеджмент
Графический дизайнер,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ақ бастау KZ""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Подготовка дизайна эскизов мультимедиа;,https://enbek.kz/ru/vacancy/graficheskii-dizainer~2833270,Молодежная практика,IT
Экономист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2833607,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Исправление неисправностей компьютеров, периферийного оборудования и программного обеспечения;",https://enbek.kz/ru/vacancy/tekhnik-programmist~2833608,Молодежная практика,IT
Юрисконсульт,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Arena S"" (Арена S)",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yuriskonsult~2833609,Молодежная практика,Юриспруденция
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Аппарат акима города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Проверка соответствия законодательству документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2833678,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Аппарат акима города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2833679,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр Ипотеки Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2833865,Молодежная практика,Менеджмент
Финансист,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр Ипотеки Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Экономический анализ хозяйственно-финансовой деятельности;,https://enbek.kz/ru/vacancy/finansist~2833869,Молодежная практика,Финансы
Консультант по информационным системам,IT и телекоммуникации,от 103 500 тенге,"Филиал акционерного общества ""Казтелерадио"" Карагандинская Областная Дирекция РадиоТелевещания",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Тестирование нового функционала поддерживаемого продукта и интеграций с другими продуктами;,https://enbek.kz/ru/vacancy/konsultant-po-informacionnym-sistemam~2833972,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Филиал акционерного общества ""Казтелерадио"" Карагандинская Областная Дирекция РадиоТелевещания",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2833973,Молодежная практика,Финансы
Архивариус,HR и секретариат,от 103 500 тенге,"Филиал акционерного общества ""Казтелерадио"" Карагандинская Областная Дирекция РадиоТелевещания",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/arkhivarius~2833974,Молодежная практика,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Филиал акционерного общества ""Казтелерадио"" Карагандинская Областная Дирекция РадиоТелевещания",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2833979,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Филиал акционерного общества ""Казтелерадио"" Карагандинская Областная Дирекция РадиоТелевещания",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2833980,Молодежная практика,Менеджмент
Инженер-радиотехник,IT и телекоммуникации,от 103 500 тенге,"Филиал акционерного общества ""Казтелерадио"" Карагандинская Областная Дирекция РадиоТелевещания",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,"Установка, наладка, настройка и сопровождение аппаратного и программного обеспечения;",https://enbek.kz/ru/vacancy/inzhener-radiotekhnik~2833981,Молодежная практика,IT
Помощник воспитателя,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр исследований и развития личности Талант-Менеджмент""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Чтение детям книг или рассказывание историй;,https://enbek.kz/ru/vacancy/pomoshchnik-vospitatelya~2834312,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Центр исследований и развития личности Талант-Менеджмент""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~2834313,Молодежная практика,
Плавильщик металла и сплавов,Производство,от 103 500 тенге,Филиал республиканского государственного предприятия на праве хозяйственного ведения «Национальный центр по комплексной переработке минерального сырья Республики Казахстан» Комитета индустриального развития Министерства индустрии и инфраструктурного развития Республики Казахстан «Химико-металлургический институт им. Ж.Абишева»,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,плавка металла;,https://enbek.kz/ru/vacancy/plavilshchik-metalla-i-splavov~2834592,Молодежная практика,Сервисное обслуживание/производство
Химик-аналитик,Наука и консалтинг,от 103 500 тенге,Филиал республиканского государственного предприятия на праве хозяйственного ведения «Национальный центр по комплексной переработке минерального сырья Республики Казахстан» Комитета индустриального развития Министерства индустрии и инфраструктурного развития Республики Казахстан «Химико-металлургический институт им. Ж.Абишева»,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,химический анализ метала;,https://enbek.kz/ru/vacancy/khimik-analitik~2834593,Молодежная практика,Наука
Электромонтер (общий профиль),Энергетика,от 103 500 тенге,Филиал республиканского государственного предприятия на праве хозяйственного ведения «Национальный центр по комплексной переработке минерального сырья Республики Казахстан» Комитета индустриального развития Министерства индустрии и инфраструктурного развития Республики Казахстан «Химико-металлургический институт им. Ж.Абишева»,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Выполнение электро-слесарных работ;,https://enbek.kz/ru/vacancy/elektromonter-(obshchii-profil)~2834594,Молодежная практика,Сервисное обслуживание/производство
Техник по материаловедению,Производство,от 103 500 тенге,Филиал республиканского государственного предприятия на праве хозяйственного ведения «Национальный центр по комплексной переработке минерального сырья Республики Казахстан» Комитета индустриального развития Министерства индустрии и инфраструктурного развития Республики Казахстан «Химико-металлургический институт им. Ж.Абишева»,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Обеспечение бесперебойной работы  печи и оборудования;,https://enbek.kz/ru/vacancy/tekhnik-po-materialovedeniyu~2834595,Молодежная практика,Сервисное обслуживание/производство
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,ИП AQYLDY BALA,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2835234,Молодежная практика,
Учитель черчения,Образование и воспитание,от 103 500 тенге,ИП AQYLDY BALA,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Планирование учебного занятия;,https://enbek.kz/ru/vacancy/uchitel-chercheniya~2835235,Молодежная практика,
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,ИП AQYLDY BALA,Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/logoped-defektolog~2835237,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ayala kz""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2835249,Молодежная практика,
Архитектор,Строительство и архитектура,от 103 500 тенге,"Государственное учреждение ""Отдел земельных отношений города Караганды""",Вакансия опубликована 13.01.2023,Адреса нет,полный день,Проектная работа,Обеспечение корректности и оптимальности архитектуры проекта;,https://enbek.kz/ru/vacancy/arkhitektor~2835435,Молодежная практика,Строительство и архитектура
