Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Юрист,Юриспруденция,от 138 000 тенге,"Республиканское государственное учреждение ""Управление государственных доходов по Бостандыкскому району Департамента государственных доходов по городу Алматы Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2824043,Молодежная практика,Юриспруденция
Финансист,Финансы и бухучет,от 138 000 тенге,"Республиканское государственное учреждение ""Управление государственных доходов по Бостандыкскому району Департамента государственных доходов по городу Алматы Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/finansist~2824044,Молодежная практика,Финансы
Администратор информационных систем,IT и телекоммуникации,от 138 000 тенге,"Республиканское государственное учреждение ""Управление государственных доходов по Бостандыкскому району Департамента государственных доходов по городу Алматы Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Исправление неисправностей компьютерных систем и комплексов;,https://enbek.kz/ru/vacancy/administrator-informacionnykh-sistem~2824046,Молодежная практика,IT
Финансист,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Управление государственных доходов по Бостандыкскому району Департамента государственных доходов по городу Алматы Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/finansist~2824074,Первое рабочее место,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Управление государственных доходов по Бостандыкскому району Департамента государственных доходов по городу Алматы Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2824075,Первое рабочее место,Юриспруденция
Администратор информационных систем,IT и телекоммуникации,от 103 500 тенге,"Республиканское государственное учреждение ""Управление государственных доходов по Бостандыкскому району Департамента государственных доходов по городу Алматы Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Исправление неисправностей компьютерных систем и комплексов;,https://enbek.kz/ru/vacancy/administrator-informacionnykh-sistem~2824076,Первое рабочее место,IT
Экономист,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Управление государственных доходов по Бостандыкскому району Департамента государственных доходов по городу Алматы Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~2824077,Первое рабочее место,Финансы
Администратор информационных систем,IT и телекоммуникации,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Sarman Company""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Монтаж и настройка систем видеонаблюдения, СКУД организации;",https://enbek.kz/ru/vacancy/administrator-informacionnykh-sistem~2824530,Молодежная практика,IT
Аналитик-маркетолог,Маркетинг и СМИ,от 138 000 тенге,"Объединение юридических лиц в форме ассоциации ""Союз Проектных Менеджеров Республики Казахстан""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/analitik-marketolog~2825645,Молодежная практика,Журналистика
Швея,Производство,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""IG MILANO (АЙДЖИ МИЛАНО)""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Работы по пошиву изделий по индивидуальным заказам;,https://enbek.kz/ru/vacancy/shveya~2825741,Молодежная практика,Сервисное обслуживание/производство
Техник-программист,IT и телекоммуникации,от 138 000 тенге,ип Family,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Исправление неисправностей компьютеров, периферийного оборудования и программного обеспечения;",https://enbek.kz/ru/vacancy/tekhnik-programmist~2825836,Молодежная практика,IT
Бухгалтер,Финансы и бухучет,от 138 000 тенге,ип Family,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2825837,Молодежная практика,Финансы
Инженер-программист,IT и телекоммуникации,от 138 000 тенге,ИП Almatynomadtour,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Проектирование программного обеспечения;,https://enbek.kz/ru/vacancy/inzhener-programmist~2825996,Молодежная практика,IT
Делопроизводитель,HR и секретариат,от 103 500 тенге,ИП Almatynomadtour,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ведение делопроизводства;,https://enbek.kz/ru/vacancy/deloproizvoditel~2826011,Первое рабочее место,Менеджмент
Бухгалтер,Финансы и бухучет,от 138 000 тенге,"Общественный фонд ""Защита прав матерей - AQ-ALEM""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2826215,Молодежная практика,Финансы
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Общественный Фонд ""Q team""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~2826229,Первое рабочее место,Журналистика
Делопроизводитель,HR и секретариат,от 103 500 тенге,ИП АҚӘЛЕМ,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2826323,Первое рабочее место,Менеджмент
Инженер-электромеханик,Энергетика,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""ЛайфПрод""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Монтаж, сборка и регулировка электрооборудования;",https://enbek.kz/ru/vacancy/inzhener-elektromekhanik~2826354,Молодежная практика,Сервисное обслуживание/производство
Архитектор,Строительство и архитектура,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""CanTrack+"" LLP""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Разработка проектной документации;,https://enbek.kz/ru/vacancy/arkhitektor~2826369,Молодежная практика,Строительство и архитектура
Экономист,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""CanTrack+"" LLP""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Контроль финансово-экономической деятельности организации;,https://enbek.kz/ru/vacancy/ekonomist~2826370,Молодежная практика,Финансы
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Concierge Service TMT""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ведение кассовых операций;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2826396,Первое рабочее место,Финансы
Дизайнер по одежде,Производство,от 138 000 тенге,ИП Нурасыл,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Построение модельных конструкций и лекал (трикотаж и головные уборы);,https://enbek.kz/ru/vacancy/dizainer-po-odezhde~2826398,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Concierge Service TMT""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Контроль соблюдения законодательных актов;,https://enbek.kz/ru/vacancy/yurist~2826402,Молодежная практика,Юриспруденция
Ассистент бухгалтера,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Concierge Service TMT""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и финансово-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2826404,Молодежная практика,Финансы
Графический дизайнер,IT и телекоммуникации,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Сети-Сервис""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Подготовка графических материалов для включения в графический интерфейс;,https://enbek.kz/ru/vacancy/graficheskii-dizainer~2826417,Молодежная практика,IT
Журналист,Маркетинг и СМИ,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Atlantiс Travel""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Поиск, сбор и анализ информации;",https://enbek.kz/ru/vacancy/zhurnalist~2826471,Молодежная практика,Журналистика
Экономист,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Atlantiс Travel""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Контроль финансово-экономической деятельности организации;,https://enbek.kz/ru/vacancy/ekonomist~2826472,Молодежная практика,Финансы
Финансист,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""TSA Development""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Финансово-хозяйственная деятельность;,https://enbek.kz/ru/vacancy/finansist~2826484,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""TSA Development""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Контроль финансово-экономической деятельности организации;,https://enbek.kz/ru/vacancy/ekonomist~2826485,Молодежная практика,Финансы
Администратор локальной сети,IT и телекоммуникации,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""TSA Development""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Установка и обслуживание сетевых оборудований;,https://enbek.kz/ru/vacancy/administrator-lokalnoi-seti~2826486,Молодежная практика,IT
Экономист,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Moskovaexpert""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Контроль финансово-экономической деятельности организации;,https://enbek.kz/ru/vacancy/ekonomist~2826497,Молодежная практика,Финансы
Архитектор-дизайнер,Строительство и архитектура,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""KAS-Development""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Разработка документации и чертежей;,https://enbek.kz/ru/vacancy/arkhitektor-dizainer~2826513,Молодежная практика,Строительство и архитектура
Помощник юриста,Юриспруденция,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""KAS-Development""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Анализ законодательных требований и стандартов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2826514,Молодежная практика,Юриспруденция
Ассистент бухгалтера,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""KAS-Innovation""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Учет расходования утвержденных смет;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2826535,Молодежная практика,Финансы
Графический дизайнер,IT и телекоммуникации,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""KAS-Innovation""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Подготовка графических материалов для включения в графический интерфейс;,https://enbek.kz/ru/vacancy/graficheskii-dizainer~2826536,Молодежная практика,IT
Архитектор-дизайнер,Строительство и архитектура,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Москва Эксперт""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Составление архитектурных проектов объектов озеленения;,https://enbek.kz/ru/vacancy/arkhitektor-dizainer~2826544,Молодежная практика,Строительство и архитектура
Техник-программист,IT и телекоммуникации,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""СТРОЙТРАНС-Б""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Обслуживание локальных сетей и сетевого оборудования;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2826563,Молодежная практика,IT
Аудитор,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""СТРОЙТРАНС-Б""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Ведение производственного аудита;,https://enbek.kz/ru/vacancy/auditor~2826564,Молодежная практика,Финансы
Техник-программист,IT и телекоммуникации,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""КРМВ Холдинг""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Испытание узлов и деталей для промышленного робота;,https://enbek.kz/ru/vacancy/tekhnik-programmist~2826578,Молодежная практика,IT
Архивариус,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Первая Таксомоторная Компания""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Прием и хранение технической документации;,https://enbek.kz/ru/vacancy/arkhivarius~2826599,Первое рабочее место,Менеджмент
Административный секретарь,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Первая Таксомоторная Компания""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/administrativnyi-sekretar~2826600,Первое рабочее место,Менеджмент
Аналитик-маркетолог,Маркетинг и СМИ,от 138 000 тенге,"Общественное объединение ""Союз защиты права собственности""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/analitik-marketolog~2826675,Молодежная практика,Журналистика
Бухгалтер (средней квалификации),Финансы и бухучет,от 138 000 тенге,"Общественное объединение ""Союз защиты права собственности""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/bukhgalter-(srednei-kvalifikacii)~2826676,Молодежная практика,Финансы
Инженер-программист,IT и телекоммуникации,от 138 000 тенге,ИП Калибек,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Администрирование web-ресурса;,https://enbek.kz/ru/vacancy/inzhener-programmist~2826733,Молодежная практика,IT
Психолог,Медицина и фармацевтика,от 138 000 тенге,"Общественное объединение ""СЕМЕЙНЫЙ ДОКТОР""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Исследование динамики психических нарушений;,https://enbek.kz/ru/vacancy/psikholog~2826750,Молодежная практика,Медицина
Медицинский массажист,Медицина и фармацевтика,от 138 000 тенге,"Общественное объединение ""СЕМЕЙНЫЙ ДОКТОР""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskii-massazhist~2826751,Молодежная практика,Медицина
Программист приложений,IT и телекоммуникации,от 103 500 тенге,"Общественное объединение ""СЕМЕЙНЫЙ ДОКТОР""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/programmist-prilozhenii~2826760,Первое рабочее место,IT
Менеджер проекта,IT и телекоммуникации,от 103 500 тенге,"Общественное объединение ""СЕМЕЙНЫЙ ДОКТОР""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Участие в специализированных выставках и конференциях;,https://enbek.kz/ru/vacancy/menedzher-proekta~2826761,Первое рабочее место,IT
Юрист,Юриспруденция,от 103 500 тенге,"Общественное объединение ""СЕМЕЙНЫЙ ДОКТОР""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yurist~2826762,Первое рабочее место,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Общественное объединение ""СЕМЕЙНЫЙ ДОКТОР""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2826763,Первое рабочее место,Менеджмент
Бухгалтер,Финансы и бухучет,от 138 000 тенге,ИП Мейірім,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Эксплуатация контрольно-кассовой техники (ККТ), выполнение расчета с покупателями;",https://enbek.kz/ru/vacancy/bukhgalter~2826779,Молодежная практика,Финансы
Инженер-программист,IT и телекоммуникации,от 138 000 тенге,"""MEGA SPORTLEADER""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Автоматизация процессов и поддержка существующих систем аналитики;,https://enbek.kz/ru/vacancy/inzhener-programmist~2826815,Молодежная практика,IT
Финансист,Финансы и бухучет,от 138 000 тенге,ИП Мейрхан,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Управление финансовыми рисками;,https://enbek.kz/ru/vacancy/finansist~2826868,Молодежная практика,Финансы
Няня в детском саду,Образование и воспитание,от 103 500 тенге,ИП Усенова,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Поддержание дисциплины в группе;,https://enbek.kz/ru/vacancy/nyanya-v-detskom-sadu~2827072,Первое рабочее место,
Журналист,Маркетинг и СМИ,от 138 000 тенге,"Общественный фонд ""SVET (Stop Violence End Tyranny)""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Анализ потока событий, обработка актуальных событий, написание материала;",https://enbek.kz/ru/vacancy/zhurnalist~2827773,Молодежная практика,Журналистика
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Общественный фонд ""SVET (Stop Violence End Tyranny)""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~2827776,Первое рабочее место,Журналистика
Журналист,Маркетинг и СМИ,от 103 500 тенге,"Общественный фонд ""SVET (Stop Violence End Tyranny)""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Анализ потока событий, обработка актуальных событий, написание материала;",https://enbek.kz/ru/vacancy/zhurnalist~2827777,Первое рабочее место,Журналистика
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ideal Clean Service""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~2827810,Первое рабочее место,Журналистика
Видеооператор,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Ideal Clean Service""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Монтаж, озвучивание, синхронизация и согласование всех звуковых материалов;",https://enbek.kz/ru/vacancy/videooperator~2827811,Первое рабочее место,IT
Журналист,Маркетинг и СМИ,от 138 000 тенге,"Корпоративный фонд ""Альянс студентов ""Алматы""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Написание редакционных статей и подготовка комментариев;,https://enbek.kz/ru/vacancy/zhurnalist~2828016,Молодежная практика,Журналистика
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ENDEAVOUR""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Умение определять дефекты материалов, кроя, полуфабрикатов и изделий;",https://enbek.kz/ru/vacancy/shveya~2828058,Первое рабочее место,Сервисное обслуживание/производство
Швея,Производство,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""ZAN ZAR"" (Зан Зар)",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Умение определять дефекты материалов, кроя, полуфабрикатов и изделий;",https://enbek.kz/ru/vacancy/shveya~2828060,Молодежная практика,Сервисное обслуживание/производство
Швея,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ZAN ZAR"" (Зан Зар)",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Умение определять дефекты материалов, кроя, полуфабрикатов и изделий;",https://enbek.kz/ru/vacancy/shveya~2828062,Первое рабочее место,Сервисное обслуживание/производство
Преподаватель (в системе дошкольного воспитания и обучения),Образование и воспитание,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Alishka""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/prepodavatel-(v-sisteme-doshkolnogo-vospitaniya-i-obucheniya)~2828255,Молодежная практика,
Бухгалтер,Финансы и бухучет,от 138 000 тенге,ИП ИСАТАЕВ К.Б.,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Ведение кассовых, организационно-распорядительных, отчетных документов;",https://enbek.kz/ru/vacancy/bukhgalter~2828467,Молодежная практика,Финансы
Юрист,Юриспруденция,от 138 000 тенге,ЧСИ УРАЗЫМБЕТОВ УСЕН ИСКАНДЕРОВИЧ,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Контроль соблюдения законодательных актов;,https://enbek.kz/ru/vacancy/yurist~2828470,Молодежная практика,Юриспруденция
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Ideal Clean Service""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Сестринский уход;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2828474,Молодежная практика,Медицина
Юрист,Юриспруденция,от 138 000 тенге,Частный судебный исполнитель,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Контроль соблюдения законодательных актов;,https://enbek.kz/ru/vacancy/yurist~2828482,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""TECH STROY COMPANY""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Организация документооборота;,https://enbek.kz/ru/vacancy/deloproizvoditel~2828486,Первое рабочее место,Менеджмент
Юрист,Юриспруденция,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""TECH STROY COMPANY""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Контроль соблюдения законодательных актов;,https://enbek.kz/ru/vacancy/yurist~2828488,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ZAM solutions""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2828490,Первое рабочее место,Менеджмент
Делопроизводитель,HR и секретариат,от 103 500 тенге,ZAM solutions,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2828495,Первое рабочее место,Менеджмент
Аналитик баз данных,IT и телекоммуникации,от 103 500 тенге,ZAM solutions,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Подготовка отчетов и выборок с использованием SQL-запросов;,https://enbek.kz/ru/vacancy/analitik-baz-dannykh~2828497,Первое рабочее место,IT
IT-дизайнер,IT и телекоммуникации,от 103 500 тенге,ZAM solutions,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Определение стратегии дизайна  пользовательского интерфейса относительно функциональности  ПО;,https://enbek.kz/ru/vacancy/it-dizainer~2828498,Первое рабочее место,IT
Маркетолог,Маркетинг и СМИ,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Кеназ""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Поиск, сбор и анализ информации;",https://enbek.kz/ru/vacancy/marketolog~2828503,Молодежная практика,Журналистика
Помощник юриста,Юриспруденция,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Кеназ""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Представительство в суде по гражданским делам предприятия;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2828504,Молодежная практика,Юриспруденция
Помощник бухгалтера,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Кеназ""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и финансово-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2828505,Молодежная практика,Финансы
Помощник юриста,Юриспруденция,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""Gocmaksan.kz(Гочмаксан.кз)""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2828511,Молодежная практика,Юриспруденция
Помощник бухгалтера,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""ONLINETOUR.KZ""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и финансово-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2828513,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Viver.kz""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2828526,Первое рабочее место,Менеджмент
Помощник воспитателя,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ISANA KZ""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Игра с детьми;,https://enbek.kz/ru/vacancy/pomoshchnik-vospitatelya~2828533,Первое рабочее место,
Маркетолог,Маркетинг и СМИ,от 138 000 тенге,ИП УСМАНОВА,Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Поиск, сбор и анализ информации;",https://enbek.kz/ru/vacancy/marketolog~2828550,Молодежная практика,Журналистика
Маркетолог,Маркетинг и СМИ,от 138 000 тенге,"ИП ""Wish List""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2828556,Молодежная практика,Журналистика
Маркетолог,Маркетинг и СМИ,от 138 000 тенге,"Объединение собственников имущества ""Mega Tower Almaty""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,"Поиск, сбор и анализ информации;",https://enbek.kz/ru/vacancy/marketolog~2828562,Молодежная практика,Журналистика
Экономист,Финансы и бухучет,от 138 000 тенге,"Товарищество с ограниченной ответственностью ""ATAMEKEN MANAGEMENT GROUP""",Вакансия опубликована 11.01.2023,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~2828566,Молодежная практика,Финансы
