Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,ИП Жазира,Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2910488,Молодежная практика,
Учитель русского языка и литературы,Образование и воспитание,от 103 500 тенге,ИП Жазира,Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-russkogo-yazyka-i-literatury~2910489,Молодежная практика,
Учитель казахского языка и литературы,Образование и воспитание,от 103 500 тенге,ИП Жазира,Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-kazakhskogo-yazyka-i-literatury~2910490,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,ИП Жазира,Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Проведение воспитательных мероприятий;,https://enbek.kz/ru/vacancy/vospitatel~2910491,Молодежная практика,
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,ИП Жазира,Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Обеспечение методического сопровождения педагогического процесса;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2910492,Молодежная практика,
Тренер-преподаватель по спорту,Культура и спорт,от 103 500 тенге,sc KAIRAT,Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/trener-prepodavatel-po-sportu~2910408,Молодежная практика,
Помощник врача-эпидемиолога,Медицина и фармацевтика,от 103 500 тенге,Филиал Республиканского государственного предприятия на праве хозяйственного ведения «Национальный центр экспертизы» Комитета санитарно-эпидемиологического контроля Министерства здравоохранения Республики Казахстан по Мангистауской области,Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,"Санитарный надзор, организация и проведение противоэпидемических мероприятий;",https://enbek.kz/ru/vacancy/pomoshchnik-vracha-epidemiologa~2910382,Молодежная практика,Медицина
Экономист,Финансы и бухучет,от 103 500 тенге,"республиканское государственное учреждение ""Управление государственных доходов по городу Актау Департамента государственных доходов по Мангистауской области Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2907861,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"республиканское государственное учреждение ""Управление государственных доходов по городу Актау Департамента государственных доходов по Мангистауской области Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2907862,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Управление по делам религий Мангистауской области""",Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2909861,Молодежная практика,Юриспруденция
Техник-статистик,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Управление финансов Мангистауской области""",Вакансия опубликована 07.02.2023,Адреса нет,полный день,Проектная работа,Умение работать со статистическими данными;,https://enbek.kz/ru/vacancy/tekhnik-statistik~2897343,Молодежная практика,Финансы
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,ИП Жарқын болашақ Ақтау,Вакансия опубликована 06.02.2023,Адреса нет,полный день,Проектная работа,Работа с учащимися с особыми потребностями;,https://enbek.kz/ru/vacancy/logoped-defektolog~2908242,Первое рабочее место,
Воспитатель,Образование и воспитание,от 103 500 тенге,ИП УТЕПОВА Б,Вакансия опубликована 06.02.2023,Адреса нет,полный день,Проектная работа,Проведение занятия для творческого развития детей;,https://enbek.kz/ru/vacancy/vospitatel~2907529,Молодежная практика,
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент государственных доходов по Мангистауской области Комитета государственных доходов Министерства финансов Республики Казахстан""",Вакансия опубликована 06.02.2023,Адреса нет,полный день,Проектная работа,Знание нормативно-правовых актов;,https://enbek.kz/ru/vacancy/yurist~2892535,Молодежная практика,Юриспруденция
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,"Государственное учреждение ""Мангистауская областная территориальная инспекция Комитета государственной инспекции в агропромышленном комплексе Министерства сельского хозяйства Республики Казахстан""",Вакансия опубликована 03.02.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2895974,Молодежная практика,Финансы
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Мангистауская областная территориальная инспекция Комитета государственной инспекции в агропромышленном комплексе Министерства сельского хозяйства Республики Казахстан""",Вакансия опубликована 03.02.2023,Адреса нет,полный день,Проектная работа,Проверка соответствия законодательству документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2895975,Молодежная практика,Юриспруденция
Геофизик,"Нефть, газ, добыча ресурсов",от 103 500 тенге,"Филиал товарищества с ограниченной ответственностью ""КМГ Инжиниринг"" ""КазНИПИмунайгаз""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,Планирование работы геолого-геофизической организации;,https://enbek.kz/ru/vacancy/geofizik~2900705,Молодежная практика,
Инженер-разработчик нефтяных и газовых месторождений,"Нефть, газ, добыча ресурсов",от 103 500 тенге,"Филиал товарищества с ограниченной ответственностью ""КМГ Инжиниринг"" ""КазНИПИмунайгаз""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,Контроль режима работы буровых скважин;,https://enbek.kz/ru/vacancy/inzhener-razrabotchik-neftyanykh-i-gazovykh-mestorozhdenii~2900706,Молодежная практика,
"Инженер лаборант, химия",Наука и консалтинг,от 103 500 тенге,"Филиал товарищества с ограниченной ответственностью ""КМГ Инжиниринг"" ""КазНИПИмунайгаз""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,Анализ показателей химического сырья и химической продукции;,"https://enbek.kz/ru/vacancy/inzhener-laborant,-khimiya~2900707",Молодежная практика,Наука
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Филиал товарищества с ограниченной ответственностью ""КМГ Инжиниринг"" ""КазНИПИмунайгаз""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2900708,Молодежная практика,Финансы
Инженер-строитель,Строительство и архитектура,от 103 500 тенге,"Государственное учреждение ""Управление государственного архитектурно-строительного контроля Мангистауской области""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,Разработка проектно-сметной документации;,https://enbek.kz/ru/vacancy/inzhener-stroitel~2899632,Молодежная практика,Строительство и архитектура
Культорганизатор,Культура и спорт,от 103 500 тенге,"Общественное объединение ""Верю в тебя""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,"Разработка планов, мероприятий, графиков;",https://enbek.kz/ru/vacancy/kultorganizator~2898607,Молодежная практика,
Психолог,Медицина и фармацевтика,от 103 500 тенге,"Общественное объединение ""Верю в тебя""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,Определение психотипа клиента по вербальным и невербальным признакам;,https://enbek.kz/ru/vacancy/psikholog~2898608,Молодежная практика,Медицина
Юрист,Юриспруденция,от 103 500 тенге,"Общественное объединение ""Верю в тебя""",Вакансия опубликована 02.02.2023,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2898610,Молодежная практика,Юриспруденция
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"государственное учреждение ""Управление предпринимательства и торговли Мангистауской области""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2895018,Молодежная практика,Финансы
Финансист,Финансы и бухучет,от 103 500 тенге,"государственное учреждение ""Управление предпринимательства и торговли Мангистауской области""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,Применение международных стандартов финансовой отчетности;,https://enbek.kz/ru/vacancy/finansist~2895019,Молодежная практика,Финансы
Юрисконсульт,Юриспруденция,от 103 500 тенге,"государственное учреждение ""Управление предпринимательства и торговли Мангистауской области""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yuriskonsult~2895020,Молодежная практика,Юриспруденция
Экономист,Финансы и бухучет,от 103 500 тенге,"государственное учреждение ""Управление предпринимательства и торговли Мангистауской области""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,Управление экономикой и финансами организации;,https://enbek.kz/ru/vacancy/ekonomist~2895021,Молодежная практика,Финансы
Врач общей практики,Медицина и фармацевтика,от 103 500 тенге,"Общественное объединение инвалидов ""АМАНАТ ЖӘРДЕМ""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,"Оказание квалифицированной, скорой и других видов медицинской помощи;",https://enbek.kz/ru/vacancy/vrach-obshchei-praktiki~2894735,Молодежная практика,Медицина
Юрист,Юриспруденция,от 103 500 тенге,"республиканское государственное учреждение ""Департамент санитарно-эпидемиологического контроля Мангистауской области Комитета санитарно-эпидемиологического контроля Министерства здравоохранения Республики Казахстан""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,Заключение договоров и контрактов;,https://enbek.kz/ru/vacancy/yurist~2894799,Молодежная практика,Юриспруденция
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,"Государственное учреждение ""Отдел образования по городу Актау"" Управления образования Мангистауской области",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на казахском языке;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2893928,Молодежная практика,
Аудитор,Финансы и бухучет,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент внутреннего государственного аудита по Мангистауской области Комитета внутреннего государственного аудита Министерства финансов Республики Казахстан""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,Составление отчетов и договор на проведение аудита;,https://enbek.kz/ru/vacancy/auditor~2893237,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное учреждение ""Департамент внутреннего государственного аудита по Мангистауской области Комитета внутреннего государственного аудита Министерства финансов Республики Казахстан""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,"Регистрация юридических лиц, эмиссий ценных акций;",https://enbek.kz/ru/vacancy/yurist~2893236,Молодежная практика,Юриспруденция
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Государственное учреждение ""Управление Комитета по правовой статистике и специальным учетам Генеральной прокуратуры Республики Казахстан по Мангистауской области""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2892003,Молодежная практика,Менеджмент
Техник по обслуживанию компьютерных сетей и систем,IT и телекоммуникации,от 103 500 тенге,"республиканское государственное учреждение ""Департамент экономических расследований по Мангистауской области Агентства Республики Казахстан по финансовому мониторингу""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,Устранение сбоев и отказов сетевых устройств и операционных систем;,https://enbek.kz/ru/vacancy/tekhnik-po-obsluzhivaniyu-kompyuternykh-setei-i-sistem~2892543,Молодежная практика,IT
Юрист,Юриспруденция,от 103 500 тенге,"республиканское государственное учреждение ""Департамент экономических расследований по Мангистауской области Агентства Республики Казахстан по финансовому мониторингу""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,Контроль соблюдения законодательных актов;,https://enbek.kz/ru/vacancy/yurist~2892544,Молодежная практика,Юриспруденция
Экономист,Финансы и бухучет,от 103 500 тенге,"республиканское государственное учреждение ""Департамент экономических расследований по Мангистауской области Агентства Республики Казахстан по финансовому мониторингу""",Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета;,https://enbek.kz/ru/vacancy/ekonomist~2892545,Молодежная практика,Финансы
Помощник воспитателя,Образование и воспитание,от 103 500 тенге,ИП ТҮРКМЕНБАЕВА,Вакансия опубликована 01.02.2023,Адреса нет,полный день,Проектная работа,Оказание первой медицинской помощи;,https://enbek.kz/ru/vacancy/pomoshchnik-vospitatelya~2892187,Молодежная практика,
Помощник юриста,Юриспруденция,от 103 500 тенге,"Государственное учреждение ""Мангистауская областная территориальная инспекция Комитета ветеринарного контроля и надзора Министерства сельского хозяйства Республики Казахстан""",Вакансия опубликована 27.01.2023,Адреса нет,полный день,Проектная работа,Проверка соответствия законодательству документов;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2795252,Молодежная практика,Юриспруденция
Программист приложений,IT и телекоммуникации,от 103 500 тенге,Webaplant,Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,CI/CD;,https://enbek.kz/ru/vacancy/programmist-prilozhenii~2820103,Молодежная практика,IT
Разработчик программного обеспечения,IT и телекоммуникации,от 103 500 тенге,Webaplant,Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,Git;,https://enbek.kz/ru/vacancy/razrabotchik-programmnogo-obespecheniya~2820104,Первое рабочее место,IT
Web-разработчик,IT и телекоммуникации,от 103 500 тенге,Webaplant,Вакансия опубликована 09.01.2023,Адреса нет,полный день,Проектная работа,HTML;,https://enbek.kz/ru/vacancy/web-razrabotchik~2820105,Первое рабочее место,IT
Преподаватель по физической культуре,Культура и спорт,от 103 500 тенге,"Государственное учреждение ""Актауский городской отдел культуры, физической культуры и спорта""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/prepodavatel-po-fizicheskoi-kulture~2808870,Молодежная практика,
Инструктор по физической культуре,Культура и спорт,от 103 500 тенге,"Государственное учреждение ""Актауский городской отдел культуры, физической культуры и спорта""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/instruktor-po-fizicheskoi-kulture~2808871,Молодежная практика,
Учитель физической культуры и спорта,Культура и спорт,от 103 500 тенге,"Государственное учреждение ""Актауский городской отдел культуры, физической культуры и спорта""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Планирование тренировочного процесса;,https://enbek.kz/ru/vacancy/uchitel-fizicheskoi-kultury-i-sporta~2808872,Молодежная практика,
Воспитатель,Образование и воспитание,от 103 500 тенге,ИП АЯЖАН,Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Проведение воспитательных мероприятий;,https://enbek.kz/ru/vacancy/vospitatel~2810060,Молодежная практика,
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""СЕРЕБРЯНЫЙ РАЗУМ""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2814310,Молодежная практика,Финансы
Сварщик,Строительство и архитектура,от 103 500 тенге,Товарищество с ограниченной ответственностью «Машиностроительная компания «Каспий»,Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,"Ручная дуговая сварка плавящимся покрытым электродом (РДС) сварных швов элементов конструкции (изделий, узлов, деталей);",https://enbek.kz/ru/vacancy/svarshchik~2814494,Молодежная практика,Строительство и архитектура
Бухгалтер,Финансы и бухучет,от 103 500 тенге,Товарищество с ограниченной ответственностью «Машиностроительная компания «Каспий»,Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2814499,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,Товарищество с ограниченной ответственностью «Машиностроительная компания «Каспий»,Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2814500,Молодежная практика,Юриспруденция
Помощник юриста,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""StroyEnergy KZ""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,"Разработка положений о сделках (договорах), связанных с приобретением или отчуждением имущества;",https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2814504,Молодежная практика,Юриспруденция
Дизайнер промышленный,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""StroyEnergy KZ""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Разработка дизайна новой продукции;,https://enbek.kz/ru/vacancy/dizainer-promyshlennyi~2814505,Молодежная практика,Сервисное обслуживание/производство
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""StroyEnergy KZ""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Учет товарно-материальных ценностей;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2814506,Молодежная практика,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""StroyEnergy KZ""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и финансово-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/bukhgalter~2814507,Молодежная практика,Финансы
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""StroyEnergy KZ""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yurist~2814508,Молодежная практика,Юриспруденция
Автомеханик,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""StroyEnergy KZ""",Вакансия опубликована 06.01.2023,Адреса нет,полный день,Проектная работа,Обнаружение неисправностей автотранспортных средств (автобусов);,https://enbek.kz/ru/vacancy/avtomekhanik~2814514,Первое рабочее место,Сервисное обслуживание/производство
Помощник юриста,Юриспруденция,от 103 500 тенге,"Филиал ""Канцелярий специализированного межрайонного административного суда Мангистауской области"" республиканского государственного учреждения ""Администратора судов по Мангистауской области"" Департамента по обеспечению деятельности судов при верховном Суде Республики Казахстан (аппарата Верховного суда Республики Казахстан)",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2804847,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Филиал ""Канцелярия специализированного суда по административным правонарушениям города Актау Мангистауской области"" республиканского государственного учреждения ""Администратор судов по Мангистауской области"" Департамента по обеспечению деятельности судов при Верховном Суде Республики Казахстан (аппарата Верховного Суда Республики Казахстан)",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2804962,Молодежная практика,Юриспруденция
Помощник юриста,Юриспруденция,от 103 500 тенге,"Канцелярия суда №2 города Актау филиала республиканского государственного учреждения ""Администратор судов по Мангистауской области"" Департамента по обеспечению деятельности судов при Верховном Суде Республики Казахстан (аппарата Верховного Суда Республики Казахстан)""",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2805893,Молодежная практика,Юриспруденция
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"Коммунальное государственное учреждение ""Учебно-методический центр"" Отдела образования по городу Актау Управления образования Мангистауской области",Вакансия опубликована 05.01.2023,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2806954,Молодежная практика,
IT-дизайнер,IT и телекоммуникации,от 103 500 тенге,"Мангистауский областной филиал общественного объединения ""Партия ""AMANAT""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Проведение научной экспертизы;,https://enbek.kz/ru/vacancy/it-dizainer~2801693,Первое рабочее место,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Мангистауский областной филиал общественного объединения ""Партия ""AMANAT""",Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и финансово-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/bukhgalter~2801694,Первое рабочее место,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ИП ДЖАНБАУОВ МАЙРАМБАЙ ТУРГАНБАЕВИЧ,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2802140,Молодежная практика,Финансы
Инструктор по физической культуре,Культура и спорт,от 103 500 тенге,Каратэ Taimas Sport,Вакансия опубликована 04.01.2023,Адреса нет,полный день,Проектная работа,Планирование тренировочного процесса;,https://enbek.kz/ru/vacancy/instruktor-po-fizicheskoi-kulture~2803326,Молодежная практика,
Швея,Производство,от 103 500 тенге,ИП НҰРМАҒАМБЕТОВА,Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Вышивка рисунка композиции;,https://enbek.kz/ru/vacancy/shveya~2799375,Молодежная практика,Сервисное обслуживание/производство
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Творческий центр Шабыт""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,"Сотрудничество с родителями, социальными партнерами;",https://enbek.kz/ru/vacancy/vospitatel~2799899,Молодежная практика,
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Творческий центр Шабыт""",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Определение  четких  целей  уроков;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2799901,Первое рабочее место,
Инженер-строитель,Строительство и архитектура,от 103 500 тенге,"Государственное коммунальное предприятие ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Составление дефектных ведомостей;,https://enbek.kz/ru/vacancy/inzhener-stroitel~2800103,Молодежная практика,Строительство и архитектура
Техник-геодезист,Строительство и архитектура,от 103 500 тенге,"Государственное коммунальное предприятие ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Проведение геодезических работ;,https://enbek.kz/ru/vacancy/tekhnik-geodezist~2800104,Молодежная практика,Строительство и архитектура
Техник-теплотехник,Энергетика,от 103 500 тенге,"Государственное коммунальное предприятие ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Ведение отчетности;,https://enbek.kz/ru/vacancy/tekhnik-teplotekhnik~2800105,Молодежная практика,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Государственное коммунальное предприятие ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Ведение и составление документов;,https://enbek.kz/ru/vacancy/yurist~2800106,Молодежная практика,Юриспруденция
Инженер-строитель,Строительство и архитектура,от 103 500 тенге,"Государственное коммунальное предприятие ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Составление дефектных ведомостей;,https://enbek.kz/ru/vacancy/inzhener-stroitel~2800107,Молодежная практика,Строительство и архитектура
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Государственное коммунальное предприятие ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2800108,Молодежная практика,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Государственное коммунальное предприятие ""Каспий жылу, су арнасы"" Управления энергетики и жилищно-коммунального хозяйства Мангистауской области",Вакансия опубликована 30.12.2022,Адреса нет,полный день,Проектная работа,Финансовое планирование;,https://enbek.kz/ru/vacancy/ekonomist~2800109,Молодежная практика,Финансы
